CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
,,Te Paki,-34.5,172.816667,NEW ZEALAND,NZ,NZL
,,Te Rapaki-a-Te-Rangiwhakaputa,-43.616667,172.666667,NEW ZEALAND,NZ,NZL
,,Rapaki,-43.616667,172.666667,NEW ZEALAND,NZ,NZL
,,Raupaki,-43.616667,172.666667,NEW ZEALAND,NZ,NZL
,,Woodend,-43.316667,172.666667,NEW ZEALAND,NZ,NZL
,,Puketiro,-46.483333,169.483333,NEW ZEALAND,NZ,NZL
,,Puketeraki,-45.666667,170.65,NEW ZEALAND,NZ,NZL
,,Takou,-39.433333,174.633333,NEW ZEALAND,NZ,NZL
,,Owhango,-39,175.383333,NEW ZEALAND,NZ,NZL
,,Waipuna,-37.383333,175.3,NEW ZEALAND,NZ,NZL
,,Toko,-39.333333,174.4,NEW ZEALAND,NZ,NZL
,,Westfield,-36.95,174.85,NEW ZEALAND,NZ,NZL
,,Pehu,-39.05,174.566667,NEW ZEALAND,NZ,NZL
,,Pahitoa,-36.783333,174.483333,NEW ZEALAND,NZ,NZL
,,Clarkville,-43.416667,172.616667,NEW ZEALAND,NZ,NZL
,,Hirstfield,-46.283333,167.733333,NEW ZEALAND,NZ,NZL
