CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Kärnten,,Lassendorf,46.6725,14.417778,AUSTRIA,AT,AUT
Niederösterreich,,Zarnsdorf,48.083333,15.083333,AUSTRIA,AT,AUT
Salzburg,5,Schalkham,47.933333,13.216667,AUSTRIA,AT,AUT
Niederösterreich,,Wilfleinsdorf,48.016667,16.716667,AUSTRIA,AT,AUT
Niederösterreich,,Tribuswinkel,48,16.266667,AUSTRIA,AT,AUT
Steiermark,6,Köppelreith,47.333333,15.8,AUSTRIA,AT,AUT
Kärnten,,Sankt Martin,46.683333,14.85,AUSTRIA,AT,AUT
Oberösterreich,,Haitzing,47.966667,13.933333,AUSTRIA,AT,AUT
Niederösterreich,,Brettl,47.95,15.05,AUSTRIA,AT,AUT
Kärnten,,Stift Griffen,46.7,14.7,AUSTRIA,AT,AUT
Kärnten,,Oberndorf,46.7,14.7,AUSTRIA,AT,AUT
Tirol,7,Riedenberg,47.55,12,AUSTRIA,AT,AUT
Niederösterreich,,Oberndorf,48.333333,15.35,AUSTRIA,AT,AUT
Niederösterreich,,Oberdambach,48.166667,15.85,AUSTRIA,AT,AUT
Niederösterreich,,Sittmannshof,48.85,15.383333,AUSTRIA,AT,AUT
Niederösterreich,,Wollmersdorf,48.05,14.75,AUSTRIA,AT,AUT
Niederösterreich,,Untere Saaß,48.983333,15.083333,AUSTRIA,AT,AUT
Vorarlberg,8,Matin,47.149722,9.766667,AUSTRIA,AT,AUT
Niederösterreich,,Staasdorf,48.3,16.066667,AUSTRIA,AT,AUT
Wien,9,Hörten,48.166944,16.448889,AUSTRIA,AT,AUT
Niederösterreich,,Oberpiesting,47.866667,16.083333,AUSTRIA,AT,AUT
Niederösterreich,,Unterschildbach,48.133333,15.45,AUSTRIA,AT,AUT
Niederösterreich,,Knolling,48.083333,15.05,AUSTRIA,AT,AUT
Salzburg,5,Schmied,47.466667,13.366667,AUSTRIA,AT,AUT
Oberösterreich,,Mittermicheldorf,47.866667,14.133333,AUSTRIA,AT,AUT
Oberösterreich,,Mitter-Micheldorf in Oberösterreich,47.866667,14.133333,AUSTRIA,AT,AUT
Niederösterreich,,Niederaigen,48.05,14.95,AUSTRIA,AT,AUT
Steiermark,6,Sankt Marein,47.066667,14.416667,AUSTRIA,AT,AUT
