CountryCode,CountryCode3,Country,CountrySubdivisionCode,CountrySubdivision,County,Latitude,Longitude
US,USA,United States,MI,Michigan,Wexford,44.331270,-85.550382
US,USA,United States,MN,Minnesota,Aitkin,46.601856,-93.470244
US,USA,United States,MN,Minnesota,Anoka,45.199715,-93.278805
US,USA,United States,MN,Minnesota,Becker,46.893153,-95.742689
US,USA,United States,MN,Minnesota,Beltrami,47.720834,-94.837122
US,USA,United States,MN,Minnesota,Benton,45.650815,-94.070904
US,USA,United States,MN,Minnesota,Big Stone,45.410116,-96.409613
US,USA,United States,MN,Minnesota,Blue Earth,44.088378,-94.037045
US,USA,United States,MN,Minnesota,Brown,44.255312,-94.696210
US,USA,United States,MN,Minnesota,Carlton,46.627815,-92.602262
US,USA,United States,MN,Minnesota,Carver,44.835379,-93.749632
US,USA,United States,MN,Minnesota,Cass,46.897206,-94.373472
US,USA,United States,MN,Minnesota,Chippewa,44.999546,-95.604516
US,USA,United States,MN,Minnesota,Chisago,45.475985,-92.911913
US,USA,United States,MN,Minnesota,Clay,46.869254,-96.568459
US,USA,United States,MN,Minnesota,Clearwater,47.534853,-95.381619
US,USA,United States,MN,Minnesota,Cook,47.856408,-90.497890
US,USA,United States,MN,Minnesota,Cottonwood,43.990742,-95.170319
US,USA,United States,MN,Minnesota,Crow Wing,46.477169,-94.108446
US,USA,United States,MN,Minnesota,Dakota,44.758800,-93.120132
US,USA,United States,MN,Minnesota,Dodge,44.028165,-92.836351
US,USA,United States,MN,Minnesota,Douglas,45.916902,-95.438585
US,USA,United States,MN,Minnesota,Faribault,43.666389,-93.952469
US,USA,United States,MN,Minnesota,Fillmore,43.680907,-92.083826
US,USA,United States,MN,Minnesota,Freeborn,43.666177,-93.354730
US,USA,United States,MN,Minnesota,Goodhue,44.414581,-92.696810
US,USA,United States,MN,Minnesota,Grant,45.943961,-95.993381
US,USA,United States,MN,Minnesota,Hennepin,44.971331,-93.362357
US,USA,United States,MN,Minnesota,Houston,43.708892,-91.474135
US,USA,United States,MN,Minnesota,Hubbard,47.051365,-94.905303
US,USA,United States,MN,Minnesota,Isanti,45.554945,-93.273123
US,USA,United States,MN,Minnesota,Itasca,47.431706,-93.570057
US,USA,United States,MN,Minnesota,Jackson,43.681503,-95.149650
US,USA,United States,MN,Minnesota,Kanabec,45.886975,-93.294518
US,USA,United States,MN,Minnesota,Kandiyohi,45.156823,-95.017337
US,USA,United States,MN,Minnesota,Kittson,48.764077,-96.854114
US,USA,United States,MN,Minnesota,Koochiching,48.374678,-93.660630
US,USA,United States,MN,Minnesota,Lac qui Parle,44.995009,-96.160391
US,USA,United States,MN,Minnesota,Lake,47.500149,-91.469111
US,USA,United States,MN,Minnesota,Lake of the Woods,48.703552,-94.832107
US,USA,United States,MN,Minnesota,Le Sueur,44.360984,-93.747137
US,USA,United States,MN,Minnesota,Lincoln,44.408243,-96.271957
US,USA,United States,MN,Minnesota,Lyon,44.412380,-95.825676
US,USA,United States,MN,Minnesota,McLeod,44.834060,-94.263731
US,USA,United States,MN,Minnesota,Mahnomen,47.319794,-95.819296
US,USA,United States,MN,Minnesota,Marshall,48.325872,-96.477565
US,USA,United States,MN,Minnesota,Martin,43.676952,-94.537076
US,USA,United States,MN,Minnesota,Meeker,45.129192,-94.507823
US,USA,United States,MN,Minnesota,Mille Lacs,45.857835,-93.636826
US,USA,United States,MN,Minnesota,Morrison,46.011103,-94.345654
US,USA,United States,MN,Minnesota,Mower,43.659303,-92.838981
US,USA,United States,MN,Minnesota,Murray,44.004080,-95.737563
US,USA,United States,MN,Minnesota,Nicollet,44.319600,-94.136248
US,USA,United States,MN,Minnesota,Nobles,43.659900,-95.723933
US,USA,United States,MN,Minnesota,Norman,47.314118,-96.531693
US,USA,United States,MN,Minnesota,Olmsted,44.007477,-92.442548
US,USA,United States,MN,Minnesota,Otter Tail,46.405151,-95.737156
US,USA,United States,MN,Minnesota,Pennington,48.088115,-96.079368
US,USA,United States,MN,Minnesota,Pine,46.098412,-92.834830
US,USA,United States,MN,Minnesota,Pipestone,44.006189,-96.254835
US,USA,United States,MN,Minnesota,Polk,47.770373,-96.408371
US,USA,United States,MN,Minnesota,Pope,45.592633,-95.447319
US,USA,United States,MN,Minnesota,Ramsey,44.990915,-93.106593
US,USA,United States,MN,Minnesota,Red Lake,47.866703,-96.084145
US,USA,United States,MN,Minnesota,Redwood,44.411100,-95.237056
US,USA,United States,MN,Minnesota,Renville,44.723882,-94.925286
US,USA,United States,MN,Minnesota,Rice,44.348087,-93.283024
US,USA,United States,MN,Minnesota,Rock,43.667243,-96.242131
US,USA,United States,MN,Minnesota,Roseau,48.782961,-95.778139
US,USA,United States,MN,Minnesota,St. Louis,47.369145,-92.404547
US,USA,United States,MN,Minnesota,Scott,44.696343,-93.510829
US,USA,United States,MN,Minnesota,Sherburne,45.423675,-93.768027
US,USA,United States,MN,Minnesota,Sibley,44.574044,-94.220375
US,USA,United States,MN,Minnesota,Stearns,45.540863,-94.495886
US,USA,United States,MN,Minnesota,Steele,44.029614,-93.216018
US,USA,United States,MN,Minnesota,Stevens,45.579283,-95.981268
US,USA,United States,MN,Minnesota,Swift,45.276989,-95.674223
US,USA,United States,MN,Minnesota,Todd,46.082400,-94.883360
US,USA,United States,MN,Minnesota,Traverse,45.766649,-96.500058
US,USA,United States,MN,Minnesota,Wabasha,44.294912,-92.215112
US,USA,United States,MN,Minnesota,Wadena,46.543768,-95.003269
US,USA,United States,MN,Minnesota,Waseca,44.026702,-93.577277
US,USA,United States,MN,Minnesota,Washington,44.999023,-92.909398
US,USA,United States,MN,Minnesota,Watonwan,43.984607,-94.610969
US,USA,United States,MN,Minnesota,Wilkin,46.323696,-96.478321
US,USA,United States,MN,Minnesota,Winona,44.008825,-91.741907
US,USA,United States,MN,Minnesota,Wright,45.188927,-93.915814
US,USA,United States,MN,Minnesota,Yellow Medicine,44.715391,-95.826886
US,USA,United States,MS,Mississippi,Adams,31.535545,-91.354348
US,USA,United States,MS,Mississippi,Alcorn,34.905759,-88.539083
US,USA,United States,MS,Mississippi,Amite,31.189277,-90.838531
US,USA,United States,MS,Mississippi,Attala,33.075866,-89.572883
US,USA,United States,MS,Mississippi,Benton,34.792073,-89.177445
US,USA,United States,MS,Mississippi,Bolivar,33.803284,-90.830139
US,USA,United States,MS,Mississippi,Calhoun,33.913502,-89.324200
US,USA,United States,MS,Mississippi,Carroll,33.459816,-89.907136
US,USA,United States,MS,Mississippi,Chickasaw,33.934340,-88.937882
US,USA,United States,MS,Mississippi,Choctaw,33.343519,-89.257179
US,USA,United States,MS,Mississippi,Claiborne,31.963371,-90.921014
US,USA,United States,MS,Mississippi,Clarke,32.056730,-88.725147
US,USA,United States,MS,Mississippi,Clay,33.629550,-88.722699
US,USA,United States,MS,Mississippi,Coahoma,34.248220,-90.574240
US,USA,United States,MS,Mississippi,Copiah,31.866098,-90.404131
US,USA,United States,MS,Mississippi,Covington,31.637664,-89.549473
US,USA,United States,MS,Mississippi,DeSoto,34.904345,-89.992068
US,USA,United States,MS,Mississippi,Forrest,31.263019,-89.276207
US,USA,United States,MS,Mississippi,Franklin,31.475548,-90.899390
US,USA,United States,MS,Mississippi,George,30.864663,-88.624823
US,USA,United States,MS,Mississippi,Greene,31.217053,-88.639653
US,USA,United States,MS,Mississippi,Grenada,33.775041,-89.803446
US,USA,United States,MS,Mississippi,Hancock,30.358127,-89.462457
US,USA,United States,MS,Mississippi,Harrison,30.427896,-89.079536
US,USA,United States,MS,Mississippi,Hinds,32.294333,-90.305374
US,USA,United States,MS,Mississippi,Holmes,33.108092,-90.054764
US,USA,United States,MS,Mississippi,Humphreys,33.128677,-90.533467
US,USA,United States,MS,Mississippi,Issaquena,32.791494,-90.989754
US,USA,United States,MS,Mississippi,Itawamba,34.277717,-88.372761
US,USA,United States,MS,Mississippi,Jackson,30.455709,-88.633143
US,USA,United States,MS,Mississippi,Jasper,31.998764,-89.145831
US,USA,United States,MS,Mississippi,Jefferson,31.739326,-91.046970
US,USA,United States,MS,Mississippi,Jefferson Davis,31.577201,-89.818818
US,USA,United States,MS,Mississippi,Jones,31.652274,-89.173780
US,USA,United States,MS,Mississippi,Kemper,32.752680,-88.651909
US,USA,United States,MS,Mississippi,Lafayette,34.354615,-89.512229
US,USA,United States,MS,Mississippi,Lamar,31.202475,-89.474196
US,USA,United States,MS,Mississippi,Lauderdale,32.400078,-88.678186
US,USA,United States,MS,Mississippi,Lawrence,31.552943,-90.097419
US,USA,United States,MS,Mississippi,Leake,32.731300,-89.525219
US,USA,United States,MS,Mississippi,Lee,34.276904,-88.682514
US,USA,United States,MS,Mississippi,Leflore,33.564765,-90.266224
US,USA,United States,MS,Mississippi,Lincoln,31.539980,-90.447108
US,USA,United States,MS,Mississippi,Lowndes,33.508233,-88.422328
US,USA,United States,MS,Mississippi,Madison,32.570561,-90.083988
US,USA,United States,MS,Mississippi,Marion,31.240902,-89.823725
US,USA,United States,MS,Mississippi,Marshall,34.771173,-89.494835
US,USA,United States,MS,Mississippi,Monroe,33.899309,-88.500821
US,USA,United States,MS,Mississippi,Montgomery,33.480389,-89.651425
US,USA,United States,MS,Mississippi,Neshoba,32.747316,-89.129960
US,USA,United States,MS,Mississippi,Newton,32.405252,-89.118310
US,USA,United States,MS,Mississippi,Noxubee,33.115598,-88.581593
US,USA,United States,MS,Mississippi,Oktibbeha,33.439846,-88.862340
US,USA,United States,MS,Mississippi,Panola,34.364489,-89.962225
US,USA,United States,MS,Mississippi,Pearl River,30.716802,-89.605044
US,USA,United States,MS,Mississippi,Perry,31.214610,-88.990953
US,USA,United States,MS,Mississippi,Pike,31.200988,-90.433906
US,USA,United States,MS,Mississippi,Pontotoc,34.247321,-89.015613
US,USA,United States,MS,Mississippi,Prentiss,34.617939,-88.530079
US,USA,United States,MS,Mississippi,Quitman,34.260657,-90.267437
US,USA,United States,MS,Mississippi,Rankin,32.265894,-89.998890
US,USA,United States,MS,Mississippi,Scott,32.392083,-89.517949
US,USA,United States,MS,Mississippi,Sharkey,32.915089,-90.837017
US,USA,United States,MS,Mississippi,Simpson,31.911087,-89.861628
US,USA,United States,MS,Mississippi,Smith,31.985054,-89.518021
US,USA,United States,MS,Mississippi,Stone,30.796000,-89.129526
US,USA,United States,MS,Mississippi,Sunflower,33.587683,-90.583678
US,USA,United States,MS,Mississippi,Tallahatchie,33.944274,-90.228476
US,USA,United States,MS,Mississippi,Tate,34.644651,-89.964667
US,USA,United States,MS,Mississippi,Tippah,34.768954,-88.925834
US,USA,United States,MS,Mississippi,Tishomingo,34.728895,-88.242743
US,USA,United States,MS,Mississippi,Tunica,34.672958,-90.373780
US,USA,United States,MS,Mississippi,Union,34.489085,-88.999738
US,USA,United States,MS,Mississippi,Walthall,31.136883,-90.113381
US,USA,United States,MS,Mississippi,Warren,32.342364,-90.854800
US,USA,United States,MS,Mississippi,Washington,33.354493,-90.963533
US,USA,United States,MS,Mississippi,Wayne,31.649588,-88.652793
US,USA,United States,MS,Mississippi,Webster,33.586740,-89.243714
US,USA,United States,MS,Mississippi,Wilkinson,31.175595,-91.266230
US,USA,United States,MS,Mississippi,Winston,33.093326,-89.054088
US,USA,United States,MS,Mississippi,Yalobusha,34.054653,-89.727103
US,USA,United States,MS,Mississippi,Yazoo,32.797792,-90.387941
US,USA,United States,MO,Missouri,Adair,40.190406,-92.585788
US,USA,United States,MO,Missouri,Andrew,39.962974,-94.822187
US,USA,United States,MO,Missouri,Atchison,40.424242,-95.449856
US,USA,United States,MO,Missouri,Audrain,39.206389,-91.796348
US,USA,United States,MO,Missouri,Barry,36.700136,-93.831759
US,USA,United States,MO,Missouri,Barton,37.497277,-94.325534
US,USA,United States,MO,Missouri,Bates,38.245471,-94.361720
US,USA,United States,MO,Missouri,Benton,38.293859,-93.299420
US,USA,United States,MO,Missouri,Bollinger,37.343327,-90.010763
US,USA,United States,MO,Missouri,Boone,38.989761,-92.313387
US,USA,United States,MO,Missouri,Buchanan,39.722544,-94.827011
US,USA,United States,MO,Missouri,Butler,36.723851,-90.387743
US,USA,United States,MO,Missouri,Caldwell,39.659262,-93.978982
US,USA,United States,MO,Missouri,Callaway,38.824557,-91.945725
US,USA,United States,MO,Missouri,Camden,38.086511,-92.769807
US,USA,United States,MO,Missouri,Cape Girardeau,37.358761,-89.628002
US,USA,United States,MO,Missouri,Carroll,39.416811,-93.479299
US,USA,United States,MO,Missouri,Carter,36.947814,-90.936667
US,USA,United States,MO,Missouri,Cass,38.689373,-94.376663
US,USA,United States,MO,Missouri,Cedar,37.730500,-93.885396
US,USA,United States,MO,Missouri,Chariton,39.506036,-92.976457
US,USA,United States,MO,Missouri,Christian,37.015357,-93.236723
US,USA,United States,MO,Missouri,Clark,40.407943,-91.729061
US,USA,United States,MO,Missouri,Clay,39.253674,-94.474033
US,USA,United States,MO,Missouri,Clinton,39.601426,-94.389768
US,USA,United States,MO,Missouri,Cole,38.540006,-92.240737
US,USA,United States,MO,Missouri,Cooper,38.855280,-92.804980
US,USA,United States,MO,Missouri,Crawford,38.025235,-91.326338
US,USA,United States,MO,Missouri,Dade,37.416470,-93.833128
