CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
,,Cinuskel,46.633333,10.016667,SWITZERLAND,CH,CHE
,,Belvédère,46.566667,8.383333,SWITZERLAND,CH,CHE
,,Belmont-sur-Lausanne,46.533333,6.7,SWITZERLAND,CH,CHE
,,Holzhostatt,46.8,8.433333,SWITZERLAND,CH,CHE
,,Säge,46.766667,9.833333,SWITZERLAND,CH,CHE
,,Bei der Säge,46.766667,9.833333,SWITZERLAND,CH,CHE
,,Full,47.583333,8.2,SWITZERLAND,CH,CHE
,,Fuhre,46.483333,7.566667,SWITZERLAND,CH,CHE
,,Findeln,46.2,7.916667,SWITZERLAND,CH,CHE
,,Findelen,46.2,7.916667,SWITZERLAND,CH,CHE
,,Findeln bei Staldenreid,46.2,7.916667,SWITZERLAND,CH,CHE
,,Bagnes,46.083333,7.216667,SWITZERLAND,CH,CHE
,,Chiavasco,46.433333,9.016667,SWITZERLAND,CH,CHE
,,Ciavasco,46.433333,9.016667,SWITZERLAND,CH,CHE
,,Möhrlialp,46.833333,8.116667,SWITZERLAND,CH,CHE
,,Ebligen,46.75,7.966667,SWITZERLAND,CH,CHE
,,Dürrenboden,46.933333,8.833333,SWITZERLAND,CH,CHE
,,Erde,46.25,7.3,SWITZERLAND,CH,CHE
,,Alpe di Cortas,46.4,9.216667,SWITZERLAND,CH,CHE
,,Göschenenalp,46.65,8.483333,SWITZERLAND,CH,CHE
,,Gösheneralp,46.65,8.483333,SWITZERLAND,CH,CHE
,,Cantine-de-Proz,45.9,7.2,SWITZERLAND,CH,CHE
,,Campovasto,46.566667,9.933333,SWITZERLAND,CH,CHE
,,Gydisdorf,46.7,8.033333,SWITZERLAND,CH,CHE
,,Gidisdorf,46.7,8.033333,SWITZERLAND,CH,CHE
,,Cornaux,47.083333,7.016667,SWITZERLAND,CH,CHE
,,Fornasette,45.966667,8.783333,SWITZERLAND,CH,CHE
,,Forel,46.55,6.816667,SWITZERLAND,CH,CHE
,,Cresciano,46.266667,9,SWITZERLAND,CH,CHE
,,Conters,46.9,9.783333,SWITZERLAND,CH,CHE
,,Gelfingen,47.166667,8.25,SWITZERLAND,CH,CHE
,,Castels,46.966667,9.816667,SWITZERLAND,CH,CHE
,,Evionnaz,46.016667,7.016667,SWITZERLAND,CH,CHE
,,Bauried,47.466667,9.583333,SWITZERLAND,CH,CHE
,,Bauriet,47.466667,9.583333,SWITZERLAND,CH,CHE
,,Beuson,46.166667,7.3,SWITZERLAND,CH,CHE
,,Blankenburg,46.533333,7.383333,SWITZERLAND,CH,CHE
,,Bettelried,46.533333,7.383333,SWITZERLAND,CH,CHE
,,Betelried Blankenburg,46.533333,7.383333,SWITZERLAND,CH,CHE
,,Betelried,46.533333,7.383333,SWITZERLAND,CH,CHE
,,Feldmos,46.733333,8.4,SWITZERLAND,CH,CHE
,,Feldmoos,46.733333,8.4,SWITZERLAND,CH,CHE
,,Ausserholligen,46.083333,7.4,SWITZERLAND,CH,CHE
,,Orasom Cierfs,46.633333,10.333333,SWITZERLAND,CH,CHE
,,Cierfs-Orasom,46.633333,10.333333,SWITZERLAND,CH,CHE
,,Cierfs,46.633333,10.333333,SWITZERLAND,CH,CHE
,,Châtelaine-Genève,46.2,6.116667,SWITZERLAND,CH,CHE
,,Châtelaine,46.2,6.116667,SWITZERLAND,CH,CHE
,,Alt Toggenburg,47.383333,8.966667,SWITZERLAND,CH,CHE
,,Auf der Hohe,46.916667,9.4,SWITZERLAND,CH,CHE
,,Auf dem Stock,46.716667,8.233333,SWITZERLAND,CH,CHE
,,Au,47.55,7.65,SWITZERLAND,CH,CHE
,,Au,47.383333,8.95,SWITZERLAND,CH,CHE
,,Au,47.233333,8.633333,SWITZERLAND,CH,CHE
,,Artaschiew,46.916667,9.516667,SWITZERLAND,CH,CHE
,,Ennetegg,46.983333,8.016667,SWITZERLAND,CH,CHE
,,Ennetbürgen,46.983333,8.333333,SWITZERLAND,CH,CHE
,,Engehalde,46.95,7.433333,SWITZERLAND,CH,CHE
,,Emosson,46.066667,6.916667,SWITZERLAND,CH,CHE
,,Diesbach,46.916667,9.05,SWITZERLAND,CH,CHE
,,Al Sasso,46.15,8.95,SWITZERLAND,CH,CHE
,,Cagnago,46.383333,8.883333,SWITZERLAND,CH,CHE
,,Al Piano,46.416667,8.6,SWITZERLAND,CH,CHE
,,Alpe Sfille,46.25,8.5,SWITZERLAND,CH,CHE
,,Alpe Porcarescio,46.25,8.5,SWITZERLAND,CH,CHE
,,Alpe di Trescolmen,46.4,9.166667,SWITZERLAND,CH,CHE
,,Alpi di Trescolmine,46.4,9.166667,SWITZERLAND,CH,CHE
,,Alpe Trescolmine,46.4,9.166667,SWITZERLAND,CH,CHE
,,Alpe di Quarnajo,46.483333,9.016667,SWITZERLAND,CH,CHE
,,Alpe Quarnaro,46.483333,9.016667,SWITZERLAND,CH,CHE
,,Dornhalden,46.8,7.6,SWITZERLAND,CH,CHE
,,Aesch,46.883333,8.8,SWITZERLAND,CH,CHE
,,Aecherli,46.833333,8.183333,SWITZERLAND,CH,CHE
,,Bitsch,46.35,7.966667,SWITZERLAND,CH,CHE
,,Boden,46.866667,8.583333,SWITZERLAND,CH,CHE
,,Vorder Feld,47.266667,8.616667,SWITZERLAND,CH,CHE
,,Niedern Stafel,46.966667,9.083333,SWITZERLAND,CH,CHE
,,Tretsch,46.966667,9.55,SWITZERLAND,CH,CHE
,,Bettingen,47.6,7.65,SWITZERLAND,CH,CHE
,,Martigny-Bourg,46.083333,7.083333,SWITZERLAND,CH,CHE
,,Quinten,47.116667,9.216667,SWITZERLAND,CH,CHE
,,Pusced di Sopra,46.416667,8.916667,SWITZERLAND,CH,CHE
,,Steinalp,46.733333,8.416667,SWITZERLAND,CH,CHE
,,Stein,46.733333,8.416667,SWITZERLAND,CH,CHE
,,Dreischübel,46.766667,7.833333,SWITZERLAND,CH,CHE
,,Unter Staffel,46.933333,8.833333,SWITZERLAND,CH,CHE
,,Oberried,46.416667,7.466667,SWITZERLAND,CH,CHE
,,Dailly,46.2,7.033333,SWITZERLAND,CH,CHE
,,Alp Valtnov,46.966667,9.316667,SWITZERLAND,CH,CHE
,,Valtnovalp,46.966667,9.316667,SWITZERLAND,CH,CHE
,,Alp Vallatsch,46.616667,9.2,SWITZERLAND,CH,CHE
