CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Longford [English] / An Longfort [Irish],,Ardagh,53.666667,-7.7,IRELAND,IE,IRL
Galway [English] / Gaillimh [Irish],,Attymon,53.318611,-8.606389,IRELAND,IE,IRL
Galway [English] / Gaillimh [Irish],,Áth Tíomáin,53.318611,-8.606389,IRELAND,IE,IRL
Limerick [English] / Luimneach [Irish],,Athea,52.459722,-9.289444,IRELAND,IE,IRL
Limerick [English] / Luimneach [Irish],,Áth an tSléibhe,52.459722,-9.289444,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Lougher,52.1825,-9.991389,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Aspealy Bridge,52.259444,-6.455278,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Monale,52.768333,-6.3275,IRELAND,IE,IRL
"Laois [English, Irish]",,Knockvorlagh,52.888889,-7.073056,IRELAND,IE,IRL
"Laois [English, Irish]",,Coorlaghan,52.838333,-7.026389,IRELAND,IE,IRL
Kilkenny [English] / Cill Chainnigh [Irish],,Ballyline,52.573889,-7.411944,IRELAND,IE,IRL
Carlow [English] / Ceatharlach [Irish],,Farranatreney,52.726944,-6.983056,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Rossgeir,54.849167,-7.500278,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Mullenieran Bridge,54.789722,-8.288889,IRELAND,IE,IRL
Limerick [English] / Luimneach [Irish],,Reens Bridge,52.490556,-9.003333,IRELAND,IE,IRL
Monaghan [English] / Muineachán [Irish],,Tedavnet,54.296389,-7.013889,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Greatconnell,53.175556,-6.778889,IRELAND,IE,IRL
Meath [English] / An Mhí [Irish],,Grangegeeth,53.762778,-6.546667,IRELAND,IE,IRL
Cavan [English] / An Cabhán [Irish],,Kilnaleck,53.866667,-7.316667,IRELAND,IE,IRL
Cavan [English] / An Cabhán [Irish],,Cill na Leice,53.866667,-7.316667,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Gortatlea,51.913611,-10.034167,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Mitchells Town,55.091944,-7.238611,IRELAND,IE,IRL
Sligo [English] / Sligeach [Irish],,Curry,54.003333,-8.769444,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Curraheen,51.866667,-8.566667,IRELAND,IE,IRL
Meath [English] / An Mhí [Irish],,Tinkerslane,53.505,-6.981111,IRELAND,IE,IRL
